txn_id,customer_id,merchant_id,amount,timestamp,city,is_fraud
6172,244,64,21.53,2026-03-15 20:23:00,Rawalpindi,0
16312,642,9,146.41,2026-03-15 20:38:00,Lahore,0
18902,746,109,34.91,2026-03-15 20:50:00,Multan,0
16400,646,96,74.96,2026-03-15 20:56:00,Lahore,0
14117,555,4,33.24,2026-03-15 21:30:00,Islamabad,0
15757,622,87,99.4,2026-03-15 21:31:00,Multan,0
14014,552,104,32.03,2026-03-15 22:37:00,Rawalpindi,0
19042,752,141,77.13,2026-03-15 22:47:00,Islamabad,0
5885,233,29,43.22,2026-03-15 23:13:00,Faisalabad,0
1165,48,104,32.39,2026-03-15 23:27:00,Faisalabad,0
1747,70,30,20.78,2026-03-16 03:11:00,Multan,0
13360,526,43,39.1,2026-03-16 04:03:00,Islamabad,0
7651,300,47,49.22,2026-03-16 04:23:00,Islamabad,0
11345,447,132,38.1,2026-03-16 04:32:00,Karachi,0
12616,497,76,66.9,2026-03-16 04:44:00,Lahore,0
14475,571,16,20.92,2026-03-16 04:54:00,Faisalabad,0
4181,167,142,60.02,2026-03-16 06:11:00,Lahore,0
3184,126,107,33.07,2026-03-16 06:19:00,Rawalpindi,0
15246,601,16,17.03,2026-03-16 06:49:00,Karachi,0
1901,76,57,28.68,2026-03-16 07:02:00,Faisalabad,0
18492,730,27,19.06,2026-03-16 07:22:00,Rawalpindi,0
19842,784,82,47.64,2026-03-16 07:25:00,Islamabad,0
4852,193,24,4.95,2026-03-16 07:27:00,Karachi,0
9338,368,43,68.02,2026-03-16 07:31:00,Lahore,0
3400,135,106,44.42,2026-03-16 08:02:00,Faisalabad,0
15136,596,78,72.73,2026-03-16 08:03:00,Karachi,0
9573,377,80,23.0,2026-03-16 08:07:00,Multan,0
11751,462,115,45.66,2026-03-16 08:15:00,Multan,0
3746,149,47,85.68,2026-03-16 08:22:00,Rawalpindi,0
20239,800,111,38.98,2026-03-16 08:55:00,Islamabad,0
10595,417,143,46.81,2026-03-16 09:07:00,Islamabad,0
3366,134,127,51.05,2026-03-16 09:14:00,Karachi,0
16515,651,27,40.24,2026-03-16 09:20:00,Multan,0
13553,534,91,62.16,2026-03-16 09:25:00,Faisalabad,0
11871,466,7,40.19,2026-03-16 09:27:00,Karachi,0
13267,523,99,31.97,2026-03-16 09:28:00,Multan,0
14160,557,45,19.06,2026-03-16 09:31:00,Faisalabad,0
19303,763,72,26.69,2026-03-16 09:32:00,Lahore,0
5576,222,20,27.68,2026-03-16 09:34:00,Lahore,0
17837,703,138,79.14,2026-03-16 09:37:00,Karachi,0
17446,688,73,24.93,2026-03-16 09:41:00,Karachi,0
16968,669,43,6.06,2026-03-16 09:44:00,Faisalabad,0
10912,430,38,60.84,2026-03-16 09:45:00,Rawalpindi,0
18471,729,98,40.42,2026-03-16 09:48:00,Rawalpindi,0
2070,83,128,32.87,2026-03-16 09:52:00,Karachi,0
19891,786,149,78.7,2026-03-16 10:00:00,Faisalabad,0
3520,140,35,29.1,2026-03-16 10:01:00,Karachi,0
7138,282,33,80.83,2026-03-16 10:02:00,Karachi,0
10086,397,112,19.65,2026-03-16 10:05:00,Rawalpindi,0
12575,495,44,48.84,2026-03-16 10:07:00,Faisalabad,0
12925,508,101,33.01,2026-03-16 10:12:00,Islamabad,0
2596,103,30,25.11,2026-03-16 10:15:00,Faisalabad,0
3696,148,73,18.62,2026-03-16 10:19:00,Rawalpindi,0
11093,437,48,60.08,2026-03-16 10:20:00,Lahore,0
6687,264,20,40.53,2026-03-16 10:33:00,Rawalpindi,0
14398,567,2,21.7,2026-03-16 10:34:00,Karachi,0
13409,528,56,46.61,2026-03-16 10:35:00,Faisalabad,0
3862,154,72,52.74,2026-03-16 10:37:00,Lahore,0
15512,612,131,13.2,2026-03-16 10:37:00,Faisalabad,0
7942,313,120,26.9,2026-03-16 10:41:00,Multan,0
18783,741,66,19.72,2026-03-16 10:42:00,Lahore,0
8546,337,40,24.75,2026-03-16 10:43:00,Faisalabad,0
4157,166,36,54.23,2026-03-16 10:43:00,Lahore,0
9419,371,114,16.01,2026-03-16 10:44:00,Lahore,0
13449,529,47,25.44,2026-03-16 10:50:00,Lahore,0
10329,407,116,41.58,2026-03-16 10:51:00,Lahore,0
4692,187,16,10.43,2026-03-16 10:53:00,Multan,0
1827,73,39,84.2,2026-03-16 10:54:00,Islamabad,0
17040,671,62,60.69,2026-03-16 10:55:00,Faisalabad,0
9341,368,16,74.88,2026-03-16 10:56:00,Lahore,0
3103,123,9,79.27,2026-03-16 10:57:00,Rawalpindi,0
8041,318,122,42.43,2026-03-16 11:00:00,Lahore,0
17068,672,118,40.91,2026-03-16 11:02:00,Faisalabad,0
6060,240,49,56.51,2026-03-16 11:04:00,Karachi,0
12017,472,19,128.13,2026-03-16 11:16:00,Faisalabad,0
14064,554,65,41.91,2026-03-16 11:33:00,Multan,0
4877,194,75,33.71,2026-03-16 11:36:00,Islamabad,0
12214,480,34,15.3,2026-03-16 11:44:00,Faisalabad,0
757,31,126,29.38,2026-03-16 11:44:00,Lahore,0
19955,789,33,36.38,2026-03-16 11:45:00,Multan,0
5002,199,85,39.59,2026-03-16 11:48:00,Lahore,0
9799,387,29,14.02,2026-03-16 11:55:00,Rawalpindi,0
6534,259,145,14.36,2026-03-16 11:56:00,Islamabad,0
16394,646,117,89.3,2026-03-16 12:00:00,Lahore,0
18619,734,27,23.17,2026-03-16 12:03:00,Faisalabad,0
11469,452,135,51.34,2026-03-16 12:04:00,Rawalpindi,0
15693,619,105,22.96,2026-03-16 12:04:00,Lahore,0
5919,234,102,30.78,2026-03-16 12:06:00,Islamabad,0
18349,724,25,47.6,2026-03-16 12:07:00,Faisalabad,0
18863,744,115,50.08,2026-03-16 12:16:00,Karachi,0
9782,386,76,14.47,2026-03-16 12:20:00,Faisalabad,0
3454,137,72,124.0,2026-03-16 12:20:00,Multan,0
15605,616,147,120.5,2026-03-16 12:21:00,Multan,0
4626,185,116,32.03,2026-03-16 12:28:00,Faisalabad,0
420,17,11,89.98,2026-03-16 12:31:00,Islamabad,0
265,11,125,38.6,2026-03-16 12:36:00,Lahore,0
8002,316,5,72.39,2026-03-16 12:48:00,Rawalpindi,0
16779,661,101,31.6,2026-03-16 12:48:00,Lahore,0
14858,587,66,14.46,2026-03-16 12:50:00,Faisalabad,0
19933,788,49,41.23,2026-03-16 12:50:00,Islamabad,0
13418,528,76,53.41,2026-03-16 12:51:00,Faisalabad,0
15571,614,65,24.35,2026-03-16 12:55:00,Faisalabad,0
3552,141,33,10.41,2026-03-16 12:55:00,Faisalabad,0
19953,789,115,45.69,2026-03-16 12:57:00,Multan,0
12634,497,123,77.97,2026-03-16 13:03:00,Lahore,0
13301,524,57,15.57,2026-03-16 13:08:00,Rawalpindi,0
13718,541,71,28.08,2026-03-16 13:10:00,Faisalabad,0
11459,451,128,24.75,2026-03-16 13:11:00,Lahore,0
10380,409,33,62.49,2026-03-16 13:18:00,Faisalabad,0
8598,339,61,83.41,2026-03-16 13:19:00,Lahore,0
16533,652,17,113.18,2026-03-16 13:19:00,Rawalpindi,0
2890,114,123,13.79,2026-03-16 13:23:00,Lahore,0
18696,738,150,34.21,2026-03-16 13:34:00,Islamabad,0
11507,453,143,38.94,2026-03-16 13:35:00,Karachi,0
1156,48,114,27.79,2026-03-16 13:37:00,Faisalabad,0
4371,175,40,41.62,2026-03-16 13:38:00,Faisalabad,0
20051,793,125,26.75,2026-03-16 13:40:00,Faisalabad,0
13186,520,39,54.46,2026-03-16 13:40:00,Faisalabad,0
19608,775,31,19.3,2026-03-16 13:50:00,Faisalabad,0
4855,193,52,11.2,2026-03-16 13:56:00,Karachi,0
2824,111,31,65.74,2026-03-16 13:57:00,Rawalpindi,0
906,38,52,21.72,2026-03-16 14:00:00,Rawalpindi,0
6641,262,94,73.05,2026-03-16 14:00:00,Karachi,0
3923,156,95,45.32,2026-03-16 14:01:00,Multan,0
4970,198,133,46.69,2026-03-16 14:02:00,Islamabad,0
3723,148,132,25.63,2026-03-16 14:03:00,Rawalpindi,0
18561,732,79,49.79,2026-03-16 14:06:00,Karachi,0
14209,559,93,19.2,2026-03-16 14:14:00,Rawalpindi,0
10198,401,19,60.84,2026-03-16 14:16:00,Karachi,0
3591,143,105,58.87,2026-03-16 14:21:00,Faisalabad,0
9627,379,122,11.51,2026-03-16 14:26:00,Lahore,0
13350,526,52,21.53,2026-03-16 14:26:00,Islamabad,0
19666,778,56,17.41,2026-03-16 14:27:00,Rawalpindi,0
8110,320,37,55.38,2026-03-16 14:27:00,Multan,0
11032,435,82,23.02,2026-03-16 14:28:00,Karachi,0
3171,125,100,22.04,2026-03-16 14:30:00,Faisalabad,0
13790,544,97,73.43,2026-03-16 14:34:00,Karachi,0
11794,463,88,8.61,2026-03-16 14:36:00,Islamabad,0
4527,181,125,60.25,2026-03-16 14:36:00,Islamabad,0
15824,624,150,53.18,2026-03-16 14:38:00,Multan,0
4955,197,28,62.7,2026-03-16 14:41:00,Multan,0
16858,664,9,42.05,2026-03-16 14:42:00,Lahore,0
6779,268,61,44.89,2026-03-16 14:43:00,Islamabad,0
8307,327,9,53.72,2026-03-16 14:46:00,Islamabad,0
29,2,88,38.65,2026-03-16 14:47:00,Lahore,0
4042,161,83,45.07,2026-03-16 14:47:00,Multan,0
13732,541,19,23.83,2026-03-16 14:54:00,Faisalabad,0
5513,219,38,75.6,2026-03-16 14:55:00,Rawalpindi,0
6378,253,139,21.11,2026-03-16 14:55:00,Lahore,0
15575,614,113,22.4,2026-03-16 14:58:00,Faisalabad,0
17435,687,103,77.89,2026-03-16 15:03:00,Karachi,0
1466,59,69,47.4,2026-03-16 15:06:00,Faisalabad,0
18067,712,128,11.83,2026-03-16 15:12:00,Islamabad,0
10214,402,56,22.51,2026-03-16 15:13:00,Islamabad,0
10535,415,46,56.22,2026-03-16 15:14:00,Rawalpindi,0
7307,288,65,12.3,2026-03-16 15:15:00,Faisalabad,0
15695,619,91,20.93,2026-03-16 15:19:00,Lahore,0
13320,525,17,76.05,2026-03-16 15:21:00,Lahore,0
2183,87,89,117.86,2026-03-16 15:22:00,Faisalabad,0
7657,301,148,32.81,2026-03-16 15:24:00,Multan,0
9460,373,115,40.14,2026-03-16 15:25:00,Lahore,0
15253,601,132,13.14,2026-03-16 15:25:00,Karachi,0
5208,207,86,73.1,2026-03-16 15:28:00,Rawalpindi,0
1744,70,141,11.19,2026-03-16 15:30:00,Multan,0
8097,319,101,38.53,2026-03-16 15:30:00,Faisalabad,0
16655,657,94,40.65,2026-03-16 15:31:00,Karachi,0
2741,108,95,26.28,2026-03-16 15:34:00,Multan,0
1982,80,55,25.65,2026-03-16 15:37:00,Rawalpindi,0
1518,61,96,11.85,2026-03-16 15:39:00,Multan,0
16959,669,10,2.68,2026-03-16 15:44:00,Faisalabad,0
7135,281,1,8.1,2026-03-16 15:45:00,Karachi,0
15006,592,9,10.61,2026-03-16 15:54:00,Islamabad,0
6720,266,143,44.7,2026-03-16 15:58:00,Islamabad,0
17380,685,57,34.15,2026-03-16 15:59:00,Lahore,0
16502,651,123,22.05,2026-03-16 16:01:00,Multan,0
14791,584,32,5.88,2026-03-16 16:02:00,Karachi,0
6269,248,38,34.8,2026-03-16 16:06:00,Karachi,0
13592,535,81,4.79,2026-03-16 16:07:00,Karachi,0
6735,266,142,21.45,2026-03-16 16:08:00,Islamabad,0
18250,720,78,106.65,2026-03-16 16:14:00,Karachi,0
16821,663,92,38.35,2026-03-16 16:20:00,Islamabad,0
19072,753,52,46.24,2026-03-16 16:26:00,Lahore,0
14050,554,93,67.55,2026-03-16 16:29:00,Multan,0
551,22,103,50.7,2026-03-16 16:37:00,Islamabad,0
17090,673,39,56.34,2026-03-16 16:41:00,Faisalabad,0
9849,389,50,11.71,2026-03-16 16:41:00,Multan,0
5316,211,105,96.57,2026-03-16 16:42:00,Faisalabad,0
14483,571,131,23.21,2026-03-16 16:43:00,Faisalabad,0
8403,331,67,41.23,2026-03-16 16:47:00,Faisalabad,0
4036,160,83,23.91,2026-03-16 16:49:00,Karachi,0
18571,733,63,5.15,2026-03-16 16:49:00,Islamabad,0
16395,646,40,120.79,2026-03-16 16:49:00,Lahore,0
16809,663,26,21.02,2026-03-16 16:53:00,Islamabad,0
13510,532,131,48.34,2026-03-16 16:59:00,Islamabad,0
3118,123,134,58.71,2026-03-16 17:00:00,Rawalpindi,0
19299,763,87,31.1,2026-03-16 17:01:00,Lahore,0
7086,279,108,32.47,2026-03-16 17:05:00,Islamabad,0
3964,158,41,69.78,2026-03-16 17:06:00,Karachi,0
1123,47,106,31.86,2026-03-16 17:06:00,Lahore,0
162,7,27,51.34,2026-03-16 17:09:00,Faisalabad,0
10580,417,28,48.15,2026-03-16 17:21:00,Islamabad,0
5843,232,2,35.03,2026-03-16 17:24:00,Lahore,0
11985,471,104,37.68,2026-03-16 17:25:00,Lahore,0
18343,724,30,50.75,2026-03-16 17:30:00,Faisalabad,0
13793,544,5,44.85,2026-03-16 17:34:00,Karachi,0
3808,152,44,18.95,2026-03-16 17:48:00,Lahore,0
17031,671,128,52.93,2026-03-16 17:53:00,Faisalabad,0
18618,734,107,35.73,2026-03-16 17:56:00,Faisalabad,0
2688,106,2,52.02,2026-03-16 17:57:00,Lahore,0
4538,182,103,31.14,2026-03-16 18:12:00,Islamabad,0
1199,49,37,54.1,2026-03-16 18:14:00,Lahore,0
3497,139,3,23.96,2026-03-16 18:14:00,Lahore,0
260,11,12,49.4,2026-03-16 18:19:00,Lahore,0
12207,480,105,2.74,2026-03-16 18:27:00,Faisalabad,0
1945,78,11,26.97,2026-03-16 18:31:00,Multan,0
8531,336,3,55.0,2026-03-16 18:31:00,Rawalpindi,0
8489,334,149,53.05,2026-03-16 18:43:00,Faisalabad,0
5370,213,44,35.24,2026-03-16 18:50:00,Islamabad,0
14114,555,92,28.89,2026-03-16 19:05:00,Islamabad,0
12779,503,86,21.37,2026-03-16 19:06:00,Multan,0
17512,690,103,55.32,2026-03-16 19:09:00,Multan,0
18046,712,144,39.33,2026-03-16 19:15:00,Islamabad,0
16929,667,76,8.22,2026-03-16 19:22:00,Faisalabad,0
12724,500,87,121.65,2026-03-16 19:30:00,Rawalpindi,0
7173,283,89,27.94,2026-03-16 19:42:00,Lahore,0
6895,273,91,133.32,2026-03-16 20:01:00,Faisalabad,0
15194,599,75,87.12,2026-03-16 20:40:00,Rawalpindi,0
19566,773,143,36.52,2026-03-16 21:17:00,Lahore,0
11494,453,116,23.52,2026-03-16 21:28:00,Karachi,0
13928,548,146,37.87,2026-03-16 21:42:00,Multan,0
10918,431,71,27.11,2026-03-16 21:51:00,Islamabad,0
11820,464,136,24.16,2026-03-16 23:28:00,Multan,0
20456,115,108,562.35,2026-03-17 01:06:00,Karachi,1
20518,14,71,298.85,2026-03-17 01:32:00,Islamabad,1
7675,302,105,52.48,2026-03-17 03:20:00,Faisalabad,0
10513,414,97,57.06,2026-03-17 03:26:00,Karachi,0
20505,641,66,149.98,2026-03-17 04:01:00,Karachi,1
5562,221,140,54.54,2026-03-17 04:11:00,Karachi,0
7048,278,103,49.08,2026-03-17 04:13:00,Rawalpindi,0
20473,798,103,601.19,2026-03-17 04:21:00,Karachi,1
19984,790,6,18.64,2026-03-17 04:46:00,Islamabad,0
5471,217,49,58.07,2026-03-17 05:14:00,Islamabad,0
7604,299,116,15.51,2026-03-17 05:46:00,Multan,0
4234,169,98,31.48,2026-03-17 05:59:00,Multan,0
3594,143,103,94.41,2026-03-17 06:42:00,Faisalabad,0
15266,602,4,104.01,2026-03-17 06:48:00,Faisalabad,0
12666,498,110,36.09,2026-03-17 06:49:00,Karachi,0
8048,318,70,44.24,2026-03-17 06:54:00,Lahore,0
9336,368,9,40.08,2026-03-17 07:02:00,Lahore,0
1236,51,148,92.5,2026-03-17 07:06:00,Karachi,0
16892,666,76,39.18,2026-03-17 07:08:00,Karachi,0
18297,722,2,58.55,2026-03-17 07:34:00,Multan,0
17789,701,122,61.41,2026-03-17 07:35:00,Lahore,0
15400,608,43,81.05,2026-03-17 07:38:00,Faisalabad,0
8797,347,87,57.36,2026-03-17 07:47:00,Faisalabad,0
7392,291,2,100.47,2026-03-17 07:50:00,Lahore,0
7130,281,28,10.82,2026-03-17 08:01:00,Karachi,0
14047,553,92,42.56,2026-03-17 08:03:00,Karachi,0
1984,80,77,46.32,2026-03-17 08:13:00,Rawalpindi,0
11867,466,101,38.25,2026-03-17 08:22:00,Karachi,0
6684,264,38,36.53,2026-03-17 08:26:00,Rawalpindi,0
11373,448,50,21.66,2026-03-17 08:41:00,Islamabad,0
8114,320,21,53.43,2026-03-17 08:51:00,Multan,0
7748,305,121,45.0,2026-03-17 09:01:00,Faisalabad,0
13191,520,47,84.31,2026-03-17 09:04:00,Faisalabad,0
11272,444,101,56.58,2026-03-17 09:14:00,Multan,0
13545,533,124,18.92,2026-03-17 09:18:00,Lahore,0
19573,774,132,38.25,2026-03-17 09:29:00,Karachi,0
5839,232,80,42.17,2026-03-17 09:33:00,Lahore,0
10356,408,3,25.13,2026-03-17 09:35:00,Rawalpindi,0
5886,233,135,50.33,2026-03-17 09:44:00,Faisalabad,0
1211,50,97,1.82,2026-03-17 10:01:00,Multan,0
19325,764,27,69.27,2026-03-17 10:01:00,Rawalpindi,0
9281,366,41,64.69,2026-03-17 10:08:00,Karachi,0
11611,457,85,94.78,2026-03-17 10:12:00,Faisalabad,0
3351,133,21,15.8,2026-03-17 10:15:00,Karachi,0
2531,101,132,10.09,2026-03-17 10:16:00,Rawalpindi,0
10180,400,109,26.83,2026-03-17 10:35:00,Karachi,0
6860,271,32,44.85,2026-03-17 10:37:00,Rawalpindi,0
5799,230,37,15.23,2026-03-17 10:40:00,Islamabad,0
4862,194,38,25.83,2026-03-17 10:42:00,Islamabad,0
19346,764,142,90.21,2026-03-17 10:45:00,Rawalpindi,0
3682,147,115,49.97,2026-03-17 10:48:00,Islamabad,0
2102,84,19,68.66,2026-03-17 10:51:00,Karachi,0
19924,788,36,46.44,2026-03-17 10:51:00,Islamabad,0
7214,284,105,63.56,2026-03-17 10:58:00,Faisalabad,0
8770,346,112,98.73,2026-03-17 11:06:00,Islamabad,0
6360,252,9,15.47,2026-03-17 11:09:00,Islamabad,0
15179,598,95,79.36,2026-03-17 11:10:00,Faisalabad,0
8483,334,39,91.3,2026-03-17 11:12:00,Faisalabad,0
322,13,58,21.39,2026-03-17 11:15:00,Faisalabad,0
7802,307,54,10.35,2026-03-17 11:16:00,Multan,0
18852,744,106,34.8,2026-03-17 11:21:00,Karachi,0
12370,487,39,23.12,2026-03-17 11:25:00,Islamabad,0
19632,776,105,36.28,2026-03-17 11:31:00,Islamabad,0
12208,480,133,5.79,2026-03-17 11:33:00,Faisalabad,0
7692,302,148,76.66,2026-03-17 11:36:00,Faisalabad,0
869,37,117,71.19,2026-03-17 11:44:00,Islamabad,0
12112,476,108,97.7,2026-03-17 11:46:00,Rawalpindi,0
10980,433,50,41.74,2026-03-17 11:48:00,Islamabad,0
1002,42,56,12.8,2026-03-17 12:04:00,Karachi,0
6706,265,79,120.0,2026-03-17 12:07:00,Multan,0
17267,680,34,53.84,2026-03-17 12:08:00,Lahore,0
16032,632,4,11.64,2026-03-17 12:08:00,Islamabad,0
20070,793,41,26.25,2026-03-17 12:08:00,Faisalabad,0
16977,669,122,8.47,2026-03-17 12:09:00,Faisalabad,0
18029,711,28,43.18,2026-03-17 12:10:00,Lahore,0
2047,82,54,69.71,2026-03-17 12:10:00,Multan,0
10192,401,17,27.12,2026-03-17 12:14:00,Karachi,0
12281,483,16,37.36,2026-03-17 12:20:00,Islamabad,0
14210,559,93,20.91,2026-03-17 12:20:00,Rawalpindi,0
3915,156,141,59.41,2026-03-17 12:24:00,Multan,0
16548,652,72,73.3,2026-03-17 12:25:00,Rawalpindi,0
12336,485,57,49.64,2026-03-17 12:27:00,Karachi,0
15199,599,34,103.14,2026-03-17 12:29:00,Rawalpindi,0
1085,45,31,30.81,2026-03-17 12:31:00,Karachi,0
16286,641,60,98.7,2026-03-17 12:33:00,Rawalpindi,0
1816,73,100,69.01,2026-03-17 12:34:00,Islamabad,0
12451,491,51,92.06,2026-03-17 12:35:00,Islamabad,0
16882,666,84,36.32,2026-03-17 12:36:00,Karachi,0
3676,147,144,29.48,2026-03-17 12:38:00,Islamabad,0
15762,622,106,87.84,2026-03-17 12:39:00,Multan,0
18617,734,58,49.51,2026-03-17 12:41:00,Faisalabad,0
14944,590,13,51.28,2026-03-17 12:43:00,Islamabad,0
5212,207,18,60.55,2026-03-17 12:45:00,Rawalpindi,0
11546,454,120,56.26,2026-03-17 12:47:00,Multan,0
6140,243,18,54.69,2026-03-17 12:55:00,Faisalabad,0
9563,376,140,51.34,2026-03-17 12:55:00,Lahore,0
18330,723,69,46.19,2026-03-17 13:01:00,Multan,0
3379,134,75,30.82,2026-03-17 13:04:00,Karachi,0
17118,674,50,24.62,2026-03-17 13:06:00,Lahore,0
5665,224,44,36.04,2026-03-17 13:08:00,Faisalabad,0
3498,139,33,59.2,2026-03-17 13:09:00,Lahore,0
20003,791,11,26.53,2026-03-17 13:11:00,Lahore,0
4838,192,90,13.27,2026-03-17 13:12:00,Rawalpindi,0
6430,255,56,147.86,2026-03-17 13:19:00,Rawalpindi,0
10778,425,41,67.23,2026-03-17 13:20:00,Lahore,0
19354,765,25,18.32,2026-03-17 13:22:00,Lahore,0
10438,411,147,110.24,2026-03-17 13:29:00,Rawalpindi,0
14242,561,74,12.29,2026-03-17 13:32:00,Karachi,0
10023,395,14,24.92,2026-03-17 13:33:00,Karachi,0
18366,724,113,88.77,2026-03-17 13:35:00,Faisalabad,0
15223,600,2,45.51,2026-03-17 13:35:00,Faisalabad,0
14714,581,117,37.13,2026-03-17 13:39:00,Multan,0
17091,673,61,40.14,2026-03-17 13:42:00,Faisalabad,0
1229,50,69,3.1,2026-03-17 13:45:00,Multan,0
1991,80,15,26.25,2026-03-17 13:46:00,Rawalpindi,0
10273,405,4,34.24,2026-03-17 13:47:00,Multan,0
14686,580,131,22.45,2026-03-17 13:51:00,Rawalpindi,0
2205,88,7,74.55,2026-03-17 13:55:00,Lahore,0
12708,500,83,58.06,2026-03-17 13:56:00,Rawalpindi,0
7678,302,65,61.49,2026-03-17 13:57:00,Faisalabad,0
2830,111,130,33.19,2026-03-17 13:57:00,Rawalpindi,0
2076,83,20,23.53,2026-03-17 14:04:00,Karachi,0
19218,759,142,25.75,2026-03-17 14:06:00,Islamabad,0
18911,746,50,23.96,2026-03-17 14:10:00,Multan,0
17418,687,84,58.36,2026-03-17 14:11:00,Karachi,0
9181,362,137,20.6,2026-03-17 14:11:00,Faisalabad,0
946,40,75,49.81,2026-03-17 14:14:00,Multan,0
11765,462,146,82.26,2026-03-17 14:19:00,Multan,0
1556,63,47,62.37,2026-03-17 14:19:00,Lahore,0
18195,718,105,93.8,2026-03-17 14:20:00,Lahore,0
13731,541,117,23.51,2026-03-17 14:26:00,Faisalabad,0
13235,522,146,57.14,2026-03-17 14:29:00,Multan,0
3090,122,35,38.25,2026-03-17 14:38:00,Lahore,0
17041,671,8,65.11,2026-03-17 14:40:00,Faisalabad,0
14767,583,86,12.45,2026-03-17 14:40:00,Karachi,0
6138,243,12,146.77,2026-03-17 14:50:00,Faisalabad,0
10579,417,50,72.77,2026-03-17 14:57:00,Islamabad,0
6984,275,130,9.15,2026-03-17 15:00:00,Rawalpindi,0
11648,458,9,63.71,2026-03-17 15:01:00,Multan,0
4630,185,122,61.15,2026-03-17 15:02:00,Faisalabad,0
3853,153,125,47.23,2026-03-17 15:06:00,Rawalpindi,0
12919,508,16,16.77,2026-03-17 15:07:00,Islamabad,0
2052,82,74,81.44,2026-03-17 15:10:00,Multan,0
9164,361,15,77.82,2026-03-17 15:10:00,Multan,0
1338,54,147,31.04,2026-03-17 15:14:00,Karachi,0
19717,779,3,33.3,2026-03-17 15:16:00,Multan,0
18995,750,1,29.29,2026-03-17 15:22:00,Rawalpindi,0
15889,626,10,35.17,2026-03-17 15:24:00,Multan,0
9046,356,150,1.0,2026-03-17 15:26:00,Lahore,0
19628,776,78,23.47,2026-03-17 15:28:00,Islamabad,0
13209,520,139,62.64,2026-03-17 15:28:00,Faisalabad,0
7516,296,51,2.41,2026-03-17 15:38:00,Lahore,0
9230,364,51,13.19,2026-03-17 15:39:00,Multan,0
16147,636,113,45.51,2026-03-17 15:41:00,Karachi,0
18851,744,72,79.23,2026-03-17 15:51:00,Karachi,0
4050,161,73,47.23,2026-03-17 16:03:00,Multan,0
5074,202,88,34.98,2026-03-17 16:12:00,Karachi,0
16479,649,81,18.69,2026-03-17 16:13:00,Faisalabad,0
16711,659,100,38.19,2026-03-17 16:16:00,Rawalpindi,0
14375,566,3,37.17,2026-03-17 16:17:00,Faisalabad,0
12309,484,39,24.19,2026-03-17 16:17:00,Lahore,0
10132,399,96,68.99,2026-03-17 16:19:00,Faisalabad,0
8686,342,87,51.21,2026-03-17 16:20:00,Lahore,0
13550,534,136,66.21,2026-03-17 16:20:00,Faisalabad,0
7218,284,147,54.11,2026-03-17 16:23:00,Faisalabad,0
8196,323,111,50.16,2026-03-17 16:24:00,Faisalabad,0
4580,183,111,72.23,2026-03-17 16:26:00,Karachi,0
5535,220,65,22.13,2026-03-17 16:27:00,Karachi,0
794,33,14,28.59,2026-03-17 16:27:00,Karachi,0
11330,446,92,40.01,2026-03-17 16:33:00,Faisalabad,0
2333,93,64,96.02,2026-03-17 16:33:00,Lahore,0
3039,120,41,66.7,2026-03-17 16:40:00,Karachi,0
1020,42,24,19.07,2026-03-17 16:40:00,Karachi,0
12564,495,100,74.69,2026-03-17 16:43:00,Faisalabad,0
13222,521,107,51.53,2026-03-17 16:47:00,Lahore,0
5011,199,35,17.94,2026-03-17 16:50:00,Lahore,0
4116,164,31,27.7,2026-03-17 16:52:00,Multan,0
17920,706,124,26.68,2026-03-17 16:57:00,Faisalabad,0
11742,462,85,68.23,2026-03-17 17:01:00,Multan,0
3788,151,18,40.09,2026-03-17 17:03:00,Islamabad,0
10789,425,128,44.31,2026-03-17 17:05:00,Lahore,0
10388,409,60,57.51,2026-03-17 17:12:00,Faisalabad,0
7223,284,32,48.35,2026-03-17 17:17:00,Faisalabad,0
10032,395,1,16.66,2026-03-17 17:19:00,Karachi,0
3965,158,63,72.33,2026-03-17 17:21:00,Karachi,0
8190,323,52,60.49,2026-03-17 17:30:00,Faisalabad,0
8397,330,68,19.42,2026-03-17 17:33:00,Multan,0
18652,736,4,22.71,2026-03-17 17:35:00,Islamabad,0
1112,46,24,17.99,2026-03-17 17:36:00,Lahore,0
4318,172,114,26.36,2026-03-17 17:46:00,Karachi,0
6558,260,69,17.57,2026-03-17 17:48:00,Rawalpindi,0
5321,211,130,100.24,2026-03-17 17:57:00,Faisalabad,0
3920,156,56,25.74,2026-03-17 18:02:00,Multan,0
3932,157,86,44.33,2026-03-17 18:05:00,Multan,0
16814,663,28,33.95,2026-03-17 18:29:00,Islamabad,0
1648,66,32,31.04,2026-03-17 18:30:00,Multan,0
16521,651,85,58.95,2026-03-17 18:33:00,Multan,0
1370,55,117,50.88,2026-03-17 18:33:00,Rawalpindi,0
3213,127,129,33.06,2026-03-17 18:47:00,Rawalpindi,0
11856,466,59,34.71,2026-03-17 19:17:00,Karachi,0
3131,123,89,73.89,2026-03-17 19:25:00,Rawalpindi,0
3075,121,7,34.47,2026-03-17 19:26:00,Faisalabad,0
720,30,46,69.27,2026-03-17 19:34:00,Karachi,0
11114,438,122,99.58,2026-03-17 19:34:00,Karachi,0
1374,55,31,41.55,2026-03-17 19:37:00,Rawalpindi,0
14008,552,16,44.22,2026-03-17 19:38:00,Rawalpindi,0
